indice_tiempo,reservas_internacionales_bcra_saldos,reservas_internacionales_bcra_prom_mensual_de_saldos_diarios,tipo_de_cambio_moneda_de_cada_momento,tipo_de_cambio_en_pesos_equivalentes,agregados_monetarios_en_pesos_bym_totales,agregados_monetarios_en_pesos_bym_en_circulacion,agregados_monetarios_en_pesos_bym_en_entidades,agregados_monetarios_en_pesos_bm,agregados_monetarios_en_pesos_m1,agregados_monetarios_en_pesos_m2,agregados_monetarios_en_pesos_m3,agregados_usd_m1,agregados_usd_m2,agregados_usd_m3,prestamos_totales_total,prestamos_totales_pesos,prestamos_totales_usd,prestamos_al_sector_privado_total,prestamos_al_sector_privado_pesos,prestamos_al_sector_privado_usd,prestamos_al_sector_publico_total,prestamos_al_sector_publico_pesos,prestamos_al_sector_publico_usd,depositos_totales_total,depositos_totales_pesos,depositos_totales_usd,depositos_al_sector_privado_total,depositos_al_sector_privado_pesos,depositos_al_sector_privado_usd,depositos_al_sector_publico_total,depositos_al_sector_publico_pesos,depositos_al_sector_publico_usd,tasa_interes_deposito_caja_de_ahorro_pesos,tasa_interes_deposito_caja_de_ahorro_usd,tasa_interes_deposito_plazo_fijo_30_59d_pesos,tasa_interes_deposito_plazo_fijo_30_59d_usd,tasa_interes_obligaciones_entidades_financieras_exterior,tasa_interes_prestamos_interfinancieros_hasta_15d_pesos,tasa_interes_prestamos_interfinancieros_hasta_15d_plazo_usd,tasa_interes_prestamos_empresas_primera_linea_30d_pesos,tasa_interes_prestamos_empresas_primera_linea_30d_plazo_usd,tasa_interes_adelantos_en_cc_sect_priv_no_financiero_pesos,tasa_interes_adelantos_en_cc_al_sect_priv_no_financiero_usd,tasa_interes_prestamos_hipot_sect_priv_5_10_anios_pesos,tasa_interes_prestamos_hipotecarios_sect_priv_5_10_anios_usd
2014-10-01,28111.0,27569.83870967742,8.5023,8.5023,303558.015,271747.091,31810.924,407436.637,523477.92,697201.387,1086246.74,5170.192,33023.09,71231.507,1630735.5089999998,1168923.5729999999,461811.936,600382.058,565975.836,34406.222,1030353.4509999999,602947.737,427405.714,972918.8729999999,900229.906,72688.967,668663.889,608407.434,60256.455,304254.984,291822.472,12432.512,0.20752469349193303,0.03451708352162202,19.55836112537371,0.8621270992502079,4.32,21.05,,,,31.02,,20.56,
2014-11-01,28911.0,28476.966666666667,8.5255,8.5255,311977.488,278038.079,33939.409,409124.284,562601.717,735036.647,1127911.624,5426.771,34218.04,72320.894,1711758.525,1224041.5019999999,487717.02300000004,612675.636,580216.589,32459.047,1099082.889,643824.913,455257.976,1025527.518,949862.6190000001,75664.899,681145.851,620536.68,60609.171,344381.667,329325.939,15055.728,0.20007337687749238,0.03543490047840098,19.917647488786802,0.8632907173958315,5.44,19.9899999999999,,,,30.8,,17.77,
2014-12-01,31443.0,30232.774193548386,8.552,8.552,358752.049,315786.694,42965.355,462564.475,632617.644,821340.908,1205515.737,8252.279,38579.664,77636.816,1765535.838,1242051.7680000002,523484.07,633002.341,601331.098,31671.243,1132533.497,640720.67,491812.827,1055469.76,967675.622,87794.138,717901.9380000001,653817.41,64084.528,337567.822,313858.212,23709.61,0.19933754969980355,0.03430039690716052,20.058528387145017,0.8800200366583295,4.25999999999999,21.8299999999999,,,,30.86,,19.46,
2015-01-01,31452.0,31274.645161290322,8.6395,8.6395,341071.797,308000.847,33070.95,447994.445,563422.298,752684.727,1207116.365,7817.494,39550.662,78497.24,1805939.347,1276689.309,529250.0380000001,636486.166,603222.252,33263.914,1169453.181,673467.057,495986.124,1068859.013,989583.726,79275.287,726548.486,662873.63,63674.856,342310.527,326710.096,15600.431,0.19934725140984755,0.0352278375860549,18.807283885216943,0.8534798116504123,3.91,22.93,,,,30.83,,20.42,
2015-02-01,31470.0,31349.964285714286,8.7243,8.7243,341149.419,307792.04,33357.379,446408.033,559784.987,750403.335,1222900.533,6958.67,43358.139,82566.577,1856856.29940819,1322988.75140819,533867.548,648462.6340000001,614037.52,34425.114,1208393.6654081899,708951.23140819,499442.434,1089094.868,1005879.447,83215.421,748068.1240000001,679544.3030000001,68523.821,341026.74399999995,326335.144,14691.6,0.19944895756737638,0.03449198864707617,20.020228228841596,0.9858968446070339,3.56999999999999,20.52,,,,30.48,,24.03,
2015-03-01,31490.0,31431.548387096773,8.8197,8.8197,350337.631,310042.91,40294.721,440354.212,582577.149,774647.621,1236282.179,6638.189,43770.93,85305.498,1909583.95059286,1364035.48659286,545548.464,664657.731,629395.283,35262.448,1244926.21959286,734640.20359286,510286.016,1112382.419,1026142.26,86240.159,777335.34,708527.716,68807.624,335047.07899999997,317614.544,17432.535,0.19957624370759483,0.032683021630425094,20.0912336729844,1.6067207593202775,2.93999999999999,21.1299999999999,2.25,,,30.07,,18.19,
2015-04-01,33909.0,31908.533333333333,8.9047,8.9047,352079.905,317379.152,34700.753,469092.345,581045.766,779000.447,1248810.977,6067.788,45229.367,87208.602,1917734.7269882602,1358463.3729882601,559271.3539999999,674444.8960000001,634603.908,39840.988,1243289.83098826,723859.4649882601,519430.366,1137546.7832587399,1035918.1087251499,101628.67453358999,814833.232,740455.646,74377.586,322713.55125874,295462.46272515,27251.088533589995,0.19954701064590494,0.03261485330655282,20.560199190262946,1.6385025777324997,3.33,17.85,,,,29.1,,17.26,
2015-05-01,33283.0,33796.16129032258,8.9893,8.9893,360764.676,321893.42,38871.256,462103.396,603948.113,808297.016,1280634.166,5732.845,44193.391,87036.932,1967776.9681949099,1402196.29319491,565580.6749999999,690270.093,648797.127,41472.966,1277506.87519491,753399.1661949101,524107.709,1165708.497,1075646.825,90061.672,830220.042,757639.59,72580.452,335488.45499999996,318007.235,17481.22,0.19934121272459787,0.03254257173880705,20.32144441460221,1.6309278960884832,2.21,22.51,,,,30.09,,18.74,
2015-06-01,33851.0,33680.03333333333,9.0865,9.0865,387519.54,348166.75,39352.79,482719.303,635784.948,866748.704,1351861.877,5759.801,49937.563,93168.824,2049358.7000000002,1457802.763,591555.937,713630.4060000001,669970.43,43659.976,1335728.294,787832.333,547895.961,1217959.061,1124169.375,93789.686,873360.886,800578.2420000001,72782.644,344598.175,323591.133,21007.042,0.19953565528700154,0.039011423558748926,20.468859988954105,1.6348311205688897,2.52999999999999,17.93,,,,28.27,,20.66,
2015-07-01,33943.0,33871.55161290322,9.1873,9.1873,405341.403,367230.066,38111.337,520170.39,656349.668,881425.941,1385674.363,5435.888,51027.58,95700.576,2073704.82439582,1474392.72239582,599312.1020000001,726522.569,682660.076,43862.493,1347182.2553958201,791732.6463958201,555449.609,1238883.9079999998,1140483.279,98400.629,879851.813,805015.907,74835.906,359032.095,335467.372,23564.723,0.19937339705108162,0.05021087153679123,20.30919966608344,1.7001635182585872,2.47,23.8599999999999,3.25,,,30.42,,17.64,
2015-08-01,33606.0,33720.709677419356,9.2955,9.2955,408597.832,371363.165,37234.667,509258.274,665419.765,890771.798,1402969.739,5394.237,51315.461,95927.377,2119157.02021954,1511468.93521954,607688.085,746575.939,704824.091,41751.848,1372581.08121954,806644.84421954,565936.237,1242577.219,1145208.2119999998,97369.007,890425.065,814090.744,76334.321,352152.154,331117.468,21034.686,0.18673560750557117,0.028722628161254607,20.842066469062758,1.7114956716588807,3.96,22.76,3.25,,,30.49,,23.44,
2015-09-01,33257.0,33423.333333333336,9.4192,9.4192,413996.729,375714.835,38281.894,530134.361,679761.075,907056.82,1432539.38,5756.792,46246.414,91209.135,2233462.46,1533886.051,699576.409,766393.459,726788.792,39604.667,1467069.001,807097.259,659971.742,1345491.598,1197052.0690000001,148439.52899999998,917420.555,840493.0090000001,76927.546,428071.043,356559.06,71511.983,0.1868622226983939,0.0260989877831133,21.208246161177733,1.7265448902760852,3.89999999999999,21.92,3.25,,,30.32,,19.6,
2015-10-01,26970.0,28106.548387096773,9.546,9.546,424286.593,381311.16,42975.433,543201.425,696029.031,931996.404,1466743.413,5749.8,51422.249,98512.494,2284089.02343302,1572004.08143302,712084.9419999999,794453.904,758019.336,36434.568,1489635.1194330198,813984.7454330199,675650.374,1318738.9990000003,1216948.2280000001,101790.77100000001,942706.3920000002,856952.6560000002,85753.736,376032.60699999996,359995.572,16037.035,0.17947420783490356,0.023091149623264137,21.498287712275964,1.7747886441159801,3.39999999999999,25.12,,,,32.12,,19.67,
2015-11-01,25615.0,26193.233333333334,9.688,9.688,432569.557,387484.77,45084.787,536761.082,760783.917,996586.136,1535776.994,4586.346,50753.037,97784.416,2396455.51495866,1675153.57895866,721301.936,829601.9779999999,797138.391,32463.587,1566853.53695866,878015.18795866,688838.349,1366231.5529999998,1267807.15,98424.40299999999,971082.097,884745.84,86336.257,395149.456,383061.31,12088.146,0.1894662096000418,0.023461806626731335,23.318916620166473,1.7641102016366264,3.72,21.75,,,,31.64,,17.47,
2015-12-01,25563.0,24815.645161290322,13.005,13.005,478776.618,425540.725,53235.893,623889.517,799273.498,1052870.454,1604639.843,5392.733,80916.925,156714.862,2586696.58938349,1660321.37938349,926375.2100000001,858297.077,816406.799,41890.278,1728399.5123834899,843914.58038349,884484.932,1402745.0947021,1242750.05452998,159995.04017212,1059171.807,920444.8650000001,138726.942,343573.2877021,322305.18952998,21268.09817212,0.18686275662920343,0.03186777026663315,26.58381645411192,2.1118383189420116,4.75,25.89,,,,34.51,,19.06,
2016-01-01,30074.0,25967.83870967742,13.904,13.904,456740.699,405038.771,51701.928,588332.879,763269.531,1016489.284,1597932.799,9623.936,90647.781,179131.333,2559379.6,1680924.4440000001,878455.156,863339.94,814865.005,48474.935,1696039.6600000001,866059.439,829980.221,1426235.9849999999,1245969.0520000001,180266.933,1078820.544,923081.706,155738.838,347415.441,322887.346,24528.095,0.18969897035392097,0.032134599175720154,25.42191592206846,2.0160585227804795,4.08,25.87,2.14999999999999,,,34.52,,14.78,
2016-02-01,28399.0,29359.206896551725,15.5842,15.5842,455511.252,399655.984,55855.268,559137.893,742701.125,986402.176,1578746.368,9230.053,102617.847,203945.455,2743607.50917643,1731627.58917643,1011979.9199999999,877771.52,812644.536,65126.984,1865835.9891764298,918983.0531764299,946852.936,1472226.6009999998,1265756.43,206470.171,1109975.211,930824.85,179150.361,362251.39,334931.58,27319.81,0.18695037237153653,0.031944564869474924,24.81450186615454,1.3703121811260817,4.46999999999999,24.78,,,,33.6,,16.92,
2016-03-01,29572.0,28861.870967741936,14.5817,14.5817,453440.311,394084.067,59356.244,573019.445,722517.228,959978.946,1566940.791,8161.269,112320.252,206930.89,2687882.73796058,1739166.72196058,948716.0160000001,881899.084,817050.936,64848.148,1805983.65396058,922115.78596058,883867.868,1491230.324,1282436.896,208793.42799999999,1117120.834,943869.01,173251.824,374109.49,338567.886,35541.604,0.18671057032144558,0.041381087566623086,27.47148388524406,0.8169153602575213,4.12,35.43,1.08,,,39.61,,23.17,
2016-04-01,34380.0,31015.466666666667,14.2582,14.2582,450849.867,394458.254,56391.613,572567.591,703295.397,946561.049,1557801.929,7253.258,108739.458,199618.852,2687114.59695699,1756070.4490149901,931044.1479420001,901296.407,826587.179,74709.228,1785818.18995699,929483.27001499,856334.9199420001,1580149.188,1291856.1970000002,288292.991,1107942.331,939620.844,168321.487,472206.857,352235.353,119971.504,0.19667403023511085,0.04484494751590161,28.026146005660316,0.7184604713283844,3.75999999999999,36.88,1.55,,,41.09,,21.71,
2016-05-01,30171.0,31581.09677419355,14.0127,14.0127,451830.033,395549.35,56280.683,576155.779,727598.974,968898.62,1592296.17,8040.659,116794.083,202729.483,2710520.18998645,1816041.9187580901,894478.2712283599,922563.884,834910.666,87653.218,1787956.30598645,981131.25275809,806825.0532283599,1554794.6725067499,1329400.3425067498,225394.33000000002,1116034.666,951124.8809999999,164909.785,438760.0065067499,378275.4615067499,60484.545,0.1966076994034682,0.04292980255152558,28.637812647981008,0.6969100835635714,2.73,34.45,1.5,,,40.32,,18.71,
2016-06-01,30507.0,31484.733333333334,14.92,14.92,467120.824,417732.904,49387.92,631231.435,745409.179,1036583.585,1676229.118,8504.477,135842.895,226451.755,2813472.5719999997,1861391.641,952080.931,948055.811,846580.466,101475.345,1865416.761,1014811.175,850605.586,1623492.426,1393651.9980000001,229840.428,1195779.042,1016797.103,178981.939,427713.384,376854.895,50858.489,0.18978046268912657,0.04528313587703965,27.281988416826884,0.6854380272601852,2.97,31.53,1.75,,,38.63,,23.08,4.0
2016-07-01,32511.0,33231.06451612903,15.0447,15.0447,483279.013,432642.298,50636.715,661129.803,746345.834,1034996.874,1687553.829,8601.294,147036.277,238154.314,2964390.175,1863833.699,1100556.476,958705.895,847676.823,111029.072,2005684.28,1016156.876,989527.404,1653744.177,1403612.338,250131.83899999998,1208247.353,1022561.754,185685.599,445496.82399999996,381050.584,64446.24,0.18636837224352656,0.04623746907790149,24.867121866537225,0.6757762981166495,3.16,29.05,1.89999999999999,,,35.91,,25.67,3.85
2016-08-01,31150.0,32141.451612903227,14.9008,14.9008,485991.151,431697.41,54293.741,679730.024,774417.585,1051420.865,1708499.728,7265.813,143913.093,234495.308,2984198.5609999998,1872105.747,1112092.814,977018.9,855794.826,121224.074,2007179.6609999998,1016310.921,990868.74,1664603.8650000002,1427894.803,236709.062,1220695.097,1031191.0490000001,189504.048,443908.76800000004,396703.754,47205.014,0.18369303930155306,0.03727407329067729,23.503894779446245,0.6117610069124132,3.49,28.3599999999999,1.85,,,35.11,,21.37,7.0
2016-09-01,29902.0,30886.233333333334,15.2633,15.2633,492770.233,441327.933,51442.3,682655.051,769201.1,1058125.806,1718353.694,8476.603,153603.136,246680.034,3046217.51211499,1898495.21711499,1147722.2950000002,1005760.573,872782.414,132978.159,2040456.9391149902,1025712.80311499,1014744.136,1673992.671,1425357.01,248635.661,1259530.497,1057263.178,202267.319,414462.174,368093.832,46368.342,0.17798592932399582,0.031046598382115657,21.723114089765737,0.5779473276113346,3.39,26.92,1.0,,,33.63,,21.29,6.5
2016-10-01,37210.0,36430.1935483871,15.1745,15.1745,504329.702,447394.999,56934.703,674209.182,795827.147,1092362.054,1760369.145,7490.725,296174.382,388952.372,3118231.64240661,1977217.92840661,1141013.714,1038242.538,897206.463,141036.075,2079989.10440661,1080011.46540661,999977.639,1870538.1679999998,1468538.5,401999.668,1330401.9829999998,1078207.1709999999,252194.812,540136.185,390331.329,149804.856,0.17428025894164104,0.0283010865214542,20.8035608259939,0.5506547500112857,3.10999999999999,26.1299999999999,,,,32.45,,22.87,
2016-11-01,37378.0,37705.2,15.8442,15.8442,522965.862,456689.647,66276.215,716689.036,846994.881,1157454.887,1850196.825,7983.764,284755.412,378676.975,3264621.9072269695,2082282.1052269698,1182339.802,1078427.777,925047.45,153380.327,2186194.1302269697,1157234.6552269699,1028959.475,1948375.2509999997,1544047.807,404327.44399999996,1426749.6239999998,1097058.633,329690.991,521625.627,446989.174,74636.453,0.17321170923325874,0.01700188082009786,19.86130822685322,0.45919117365266643,3.41999999999999,25.6499999999999,,,,32.06,,19.47,5.5
2016-12-01,38772.0,37822.86666666667,15.8502,15.8502,594615.517,527611.343,67004.174,821664.245,1022714.417,1373279.206,2032012.272,11193.235,289229.95,390510.105,3329874.01902531,2102494.2660253104,1227379.753,1124594.686,970368.871,154225.815,2205279.33302531,1132125.39502531,1073153.938,2015655.1371110703,1606455.9361110702,409199.201,1515139.2240000004,1158531.1570000004,356608.067,500515.91311106994,447924.7791110699,52591.134,0.17393058268735093,0.016859486908705593,18.94669711089005,0.3899373267023832,3.25999999999999,24.66,,,,30.99,,24.97,4.28
2017-01-01,46887.0,41153.967741935485,15.9117,15.9117,601270.057,511248.718,90021.339,827885.507,967501.434,1299644.992,2007032.876,11251.431,396330.171,497244.729,3329788.145,2085293.1430000002,1244495.002,1147660.935,987121.648,160539.287,2182127.21,1098171.495,1083955.715,2095168.7829999998,1583864.548,511304.235,1511320.0259999998,1151823.9479999999,359496.078,583848.757,432040.6,151808.157,0.16727813474825542,0.02,18.57455014954941,0.3862518334633196,3.25,24.08,,,,30.26,,17.68,5.5
2017-02-01,50608.0,48464.07142857143,15.455,15.455,597878.302,512913.571,84964.731,814741.96,910792.005,1261700.009,2049210.198,10213.97,394397.23,491606.828,3418124.681,2195838.096,1222286.585,1164589.072,1001192.595,163396.477,2253535.609,1194645.501,1058890.108,2190301.618,1658001.953,532299.665,1534032.3399999999,1178567.845,355464.495,656269.278,479434.108,176835.17,0.17478056381206972,0.02,18.544682542830618,0.3798709124634788,3.28,23.57,,,,29.7,,17.88,
2017-03-01,50522.0,51488.032258064515,15.3818,15.3818,587045.891,507639.565,79406.326,754751.524,929776.27,1269281.057,2020576.867,9096.941,434442.536,533013.231,3515411.5640086904,2296812.76400869,1218598.8,1183197.3800000001,1015491.741,167705.639,2332214.18400869,1281321.02300869,1050893.161,2182458.0470000003,1647225.5440000002,535232.503,1542153.966,1182549.5450000002,359604.421,640304.081,464675.999,175628.082,0.169338372166013,0.02,18.1551404685389,0.3844022469556258,3.69,22.77,2.25,,,29.78,,19.61,5.01
2017-04-01,48217.0,50371.63333333333,15.4268,15.4268,588131.213,514215.702,73915.511,795909.829,937517.153,1287427.742,2049064.507,9646.679,340429.913,442631.68,3559085.44201379,2316074.45601379,1243010.9859999998,1213001.534,1034687.715,178313.819,2346083.90801379,1281386.74101379,1064697.167,2135094.9005710003,1675779.744571,459315.15599999996,1565013.8900000001,1190480.067,374533.823,570081.010571,485299.677571,84781.333,0.16455641834119805,0.027207289001530213,17.714056845108455,0.3715766726245737,3.86,23.96,,,,30.14,,17.86,5.5
2017-05-01,46146.0,47707.25806451613,16.142,16.142,585556.606,521729.977,63826.629,757086.363,943035.857,1291976.744,2053947.227,8396.915,328777.867,436913.181,3644746.94135489,2323536.30935489,1321210.632,1261415.071,1057774.348,203640.723,2383331.87035489,1265761.96135489,1117569.909,2129454.23548876,1674626.57148876,454827.664,1581462.3569999998,1208518.649,372943.708,547991.87848876,466107.92248875997,81883.956,0.20499736449637865,0.027183408145814478,18.134335669160123,0.3822157251207238,3.19,24.5,1.0,,,30.58,,19.35,5.5
2017-06-01,47995.0,45375.7,16.5985,16.5985,626960.612,560152.221,66808.391,833104.992,991846.15,1403191.08,2166821.275,7513.955,318905.166,432299.419,3791061.7051009005,2413645.7711009,1377415.9340000001,1319335.297,1095094.821,224240.476,2471726.4081009002,1318550.9501009,1153175.458,2259358.3502915204,1748947.53817895,510410.81211257004,1650146.9660000002,1273297.9130000002,376849.053,609211.38429152,475649.62517895,133561.75911257,0.3102408496087725,0.027235500524337927,18.23402041973721,0.3654746515754704,2.91,24.77,2.5,,,30.77,,22.25,5.5
2017-07-01,47014.0,47931.77419354839,17.67,17.67,646417.869,581289.607,65128.262,832274.049,1008171.686,1403795.831,2179341.997,8551.087,390196.051,516604.347,3560503.55697131,2023964.94997131,1536538.6069999998,1382835.026,1127000.272,255834.754,2177668.53097131,896964.67797131,1280703.853,2279998.533,1747276.008,532722.525,1675624.496,1261161.25,414463.246,604374.037,486114.758,118259.279,0.33330264983868163,0.02775888011188876,18.448101358645932,0.40476259065446685,25.15,30.88,21.88,,,0.0,,0.0,0.0
2017-08-01,48877.0,48353.45161290323,17.365,17.365,651196.432,584579.862,66616.57,838398.204,1030414.304,1424372.66,2194703.274,8127.799,416824.7,541933.708,3612475.4579999996,2070884.8820000002,1541590.576,1431621.0420000001,1173282.624,258338.418,2180854.4159999997,897602.258,1283252.1579999998,2322865.776,1761270.202,561595.574,1685955.3590000002,1267629.3460000001,418326.013,636910.417,493640.856,143269.561,0.5371246776620724,0.027817660339498552,18.845621871629085,0.42355393241192363,26.06,30.95,21.46,,,0.0,,0.0,0.0
2017-09-01,50237.0,50837.26666666667,17.3183,17.3183,662975.0,598556.0,64419.0,868105.0,1041798.0,1442077.0,2217093.0,8830.745,395674.847,524413.907,3663520.56,2122471.815,1541048.745,1487270.4980000001,1227917.824,259352.674,2176250.062,894553.991,1281696.071,2302707.2989999996,1777626.5069999998,525080.792,1713695.9279999998,1289968.1379999998,423727.79,589011.371,487658.369,101353.002,0.49206433077001044,0.027792275413583926,19.28021984434332,0.44839177637574934,26.49,31.34,21.74,,,0.0,,0.0,0.0
2017-10-01,51810.0,51692.48387096774,17.6713,17.6713,679168.0,609201.0,69967.0,870104.0,1052025.0,1453672.0,2250715.0,8978.413,375639.887,523636.11880000005,3768987.3753903196,2185430.1063903198,1583557.2689999999,1551853.0359999998,1283800.034,268053.002,2217134.33939032,901630.07239032,1315504.267,2325538.45367249,1802730.37299447,522808.08067801996,1746548.546,1310623.435,435925.111,578989.90767249,492106.93799447,86882.96967802,0.33028025109855974,0.027789729164844016,19.73945599263646,0.4501242953048528,25.99,31.49,22.64,,,0.0,,0.0,0.0
2017-11-01,54563.0,53992.433333333334,17.3845,17.3845,693107.0,621852.0,71255.0,880313.0,1072935.0,1490867.0,2304076.0,10554.755,399789.501,506335.7588999999,3816285.16468959,2253462.4316895898,1562822.7330000002,1613323.73,1344011.501,269312.229,2202961.4346895902,909450.9306895899,1293510.5040000002,2414673.407,1856681.305,557992.1020000001,1792721.791,1355179.223,437542.568,621951.616,501502.082,120449.534,0.3823515069307218,0.021161030733048442,20.780979283059985,0.4600664413365711,27.93,32.57,24.2,,,0.0,,0.0,0.0
2017-12-01,55055.0,55581.92580645161,18.7742,18.7742,786712.0,700820.0,85892.0,1001113.0,1221952.0,1723906.0,2530076.0,17172.164,421632.275,533391.2289999999,4041922.16726268,2349980.29533586,1691941.87192682,1701212.281,1409183.642,292028.639,2340709.88626268,940796.65333586,1399913.23292682,2617649.0019999994,2010647.113,607001.889,1960009.3699999996,1464089.6009999998,495919.769,657639.632,546557.512,111082.12,0.42374276105005054,0.04808569623425915,21.54574279110531,0.5007224298475279,29.04,34.14,25.35,,,0.0,,0.0,0.0
2018-01-01,62023.8,60625.74838709678,19.6525,19.6525,765254.0,675941.0,89313.0,966089.0,1167554.0,1642608.0,2577038.0,15578.579,504814.185,570510.3896,4168828.6348279696,2387905.11182797,1780923.523,1758600.507,1433890.275,324710.232,2410228.12782797,954014.83682797,1456213.291,2748909.36408187,2059542.8209999998,689366.5430818701,1949652.9269999997,1450528.5129999998,499124.414,799256.4370818699,609014.308,190242.12908187002,0.863400159048168,0.043897533235116554,21.56385118923989,0.49660328694834777,27.42,33.72,26.71,,,0.0,,0.0,0.0
2018-02-01,61508.5,62300.26785714285,20.115,20.115,763172.8,666747.8,96425.0,1002919.0,1148270.8,1621055.8,2730018.8000000003,16637.118,442747.095,655450.18,4293468.98039698,2469605.75239698,1823863.2280000001,1801933.7829999998,1464004.768,337929.015,2491535.19739698,1005600.98439698,1485934.213,2838850.1380000003,2232165.208,606684.93,1988310.6870000002,1472676.4100000001,515634.277,850539.451,759488.798,91050.653,0.6440104557523937,0.04184156597016399,21.405064954483986,0.5026313069585201,26.98,33.36,26.66,,,0.0,,0.0,0.0
2018-03-01,61725.9,61756.30645161288,20.1433,20.1433,755128.0,665228.0,89900.0,995472.8,1174031.0,1665415.0,2733149.9999999995,14634.598,443369.126,594478.71,4372813.71573207,2550301.88573207,1822511.83,1848903.946,1515934.54,332969.406,2523909.76973207,1034367.3457320699,1489542.424,2884434.6840000004,2238881.711,645552.973,2026313.0140000004,1502344.8910000003,523968.123,858121.6699999999,736536.82,121584.85,0.9408833057134808,0.04088983652724598,20.784092752482874,0.5581757807907892,26.5,32.99,26.71,,,0.0,,0.0,0.0
2018-04-01,56623.0,60762.77666666666,20.6917,20.6917,743195.0,654356.0,88839.0,999359.0,1164926.0,1639969.0,2757896.9999999995,12970.933,466238.047,601398.3648,4523773.9865728,2629144.50573681,1894629.48083599,1921781.855,1564632.985,357148.87,2601992.1315727998,1064511.52073681,1537480.61083599,2944729.17833341,2280837.729,663891.44933341,2067376.2719999999,1519035.9729999998,548340.299,877352.9063334101,761801.756,115551.15033341,1.3630619193217106,0.021603477464070216,20.79754630833804,0.5728063373396426,26.86,33.29,27.05,,,0.0,,0.0,0.0
2018-05-01,50098.1,54008.86451612905,24.9475,24.9475,731047.0,644103.0,86944.0,1020466.0,1253320.0,1723925.0,2785938.0,15914.65,544916.713,629006.9883,4923574.4793721,2666890.2803721,2256684.199,2031835.4740000002,1601284.424,430551.05,2891739.0053721,1065605.8563721,1826133.149,3068574.5059999996,2325886.726,742687.7799999999,2185092.3759999997,1540397.5119999999,644694.864,883482.13,785489.214,97992.916,1.6374963799530944,0.021717562648360063,24.466967707657705,0.7955993670090791,38.32,40.26,32.01,,,0.0,,0.0,0.0
2018-06-01,61881.0,53347.166666666664,28.8617,28.8617,755453.0,670137.0,85316.0,1043632.0,1321240.0,1875657.0,2914557.0,17927.943,656871.462,740441.8,5333905.28799157,2776579.9722788,2557325.31571277,2125947.9899999998,1634991.383,490956.607,3207957.29799157,1141588.5892788,2066368.70871277,3713490.2469999995,2453103.8989999997,1260386.348,2403324.4189999998,1633837.0929999996,769487.326,1310165.828,819266.806,490899.022,1.9492265915644347,0.03870794594165758,26.70738664351255,0.9523795391494662,39.59,44.28,36.43,,,0.0,,0.0,0.0
2018-07-01,57996.2,60102.848387096754,27.3425,27.3425,763079.0,671807.0,91272.0,1066809.0,1200149.0,1723733.0,2990702.0000000005,15893.399,624868.253,891335.8811,4951948.98476775,2843821.52776775,2108127.457,2120631.543,1656881.169,463750.374,2831317.4417677503,1186940.35876775,1644377.083,3639363.4625469,2547966.59009865,1091396.87244825,2382234.264,1628020.485,754213.779,1257129.1985469,919946.10509865,337183.09344825,2.05374742809208,0.02954468416751303,32.57523582089552,0.9601402398475474,47.29,50.54,39.6,,,0.0,,0.0,0.0
2018-08-01,52657.7,55909.903225806454,37.125,37.125,760857.0,660017.0,100840.0,1208276.0,1356426.0,1891817.0,3108431.0,20972.382,860040.08,840754.5325000001,5531291.591146169,2914968.80014617,2616322.7909999997,2327409.067,1687640.67,639768.397,3203882.52414617,1227328.13014617,1976554.3939999999,4131494.658,2668997.5149999997,1462497.1430000002,2735297.796,1694616.116,1040681.68,1396196.862,974381.399,421815.463,3.7238290652434283,0.02882605671263145,32.576295123670825,0.9966473973540446,45.52,51.78,41.46,,,0.0,,0.0,0.0
2018-09-01,49003.4,50302.67666666666,40.8967,40.8967,753321.0,651926.0,101395.0,1249657.0,1253927.0,1827316.0,3134567.9999999995,24237.708,895945.444,1181243.25,5921390.26472932,2918552.69972932,3002837.565,2384170.652,1703587.746,680582.906,3537219.6127293203,1214964.95372932,2322254.659,4265555.75409186,2704408.07068954,1561147.6834023201,2856413.454,1749866.6439999999,1106546.81,1409142.3000918601,954541.42668954,454600.87340232,6.2673978044866585,0.03290847084146919,39.2164191272047,1.2521482333091367,60.21,63.6,50.44,,,0.0,,0.0,0.0
2018-10-01,53955.1,48951.9258064516,36.1967,36.1967,739090.0,628419.0,110671.0,1155082.0,1194809.0,1724110.0,3218798.0000000005,20156.699,790550.244,1252093.3672000002,5518848.37938286,2944942.23838286,2573906.141,2282704.268,1694300.884,588403.384,3236144.1113828598,1250641.35438286,1985502.757,4445892.04657053,2833896.8148512095,1611995.2317193202,2833001.9749999996,1844406.1489999997,988595.826,1612890.07157053,989490.66585121,623399.40571932,6.154322835932728,0.03508703637044687,47.99321034801478,1.386722393413814,69.48,73.71,62.12,,,0.0,,0.0,0.0
2018-11-01,51193.2,52631.34666666666,38.0217,38.0217,734451.4,628483.4,105968.0,1238890.8,1243232.4,1776575.4,3354432.4,19911.54,862833.272,1109465.0517,5647496.11388247,2964873.60088247,2682622.513,2328294.61,1710243.635,618050.975,3319201.50388247,1254629.9658824701,2064571.538,4589425.66444049,2983042.7512433,1606382.91319719,2977066.726,1929966.0179999997,1047100.708,1612358.93844049,1053076.7332432999,559282.20519719,8.04336397037724,0.036179641832446534,48.58877832894572,1.3940519410129322,63.25,75.2,63.06,,,0.0,,0.0,0.0
